Time,Value
33.362,0.001765
33.363,0.001751
33.364,0.001738
33.365,0.001725
33.366,0.001712
33.367,0.0017
33.368,0.001687
33.369,0.001675
33.37,0.001663
33.371,0.001651
33.372,0.00164
33.373,0.001629
33.374,0.001618
33.375,0.001607
33.376,0.001596
33.377,0.001586
33.378,0.001576
33.379,0.001566
33.38,0.001556
33.381,0.001546
33.382,0.001536
33.383,0.001526
33.384,0.001516
33.385,0.001506
33.386,0.001497
33.387,0.001487
33.388,0.001478
33.389,0.001469
33.39,0.001461
33.391,0.001452
33.392,0.001444
33.393,0.001436
33.394,0.001428
33.395,0.001421
33.396,0.001414
33.397,0.001407
33.398,0.0014
33.399,0.001394
33.4,0.001387
33.401,0.001381
33.402,0.001374
33.403,0.001368
33.404,0.001361
33.405,0.001354
33.406,0.001347
33.407,0.00134
33.408,0.001333
33.409,0.001326
33.41,0.001319
33.411,0.001313
33.412,0.001306
33.413,0.0013
33.414,0.001293
33.415,0.001286
33.416,0.001279
33.417,0.001272
33.418,0.001265
33.419,0.001257
33.42,0.001248
33.421,0.00124
33.422,0.001231
33.423,0.001221
33.424,0.001211
33.425,0.001201
33.426,0.001191
33.427,0.001181
33.428,0.001171
33.429,0.001162
33.43,0.001152
33.431,0.001143
33.432,0.001135
33.433,0.001127
33.434,0.001119
33.435,0.001112
33.436,0.001105
33.437,0.001098
33.438,0.001092
33.439,0.001087
33.44,0.001081
33.441,0.001076
33.442,0.00107
33.443,0.001065
33.444,0.001059
33.445,0.001054
33.446,0.001049
33.447,0.001044
33.448,0.001039
33.449,0.001034
33.45,0.001029
33.451,0.001025
33.452,0.001021
33.453,0.001017
33.454,0.001013
33.455,0.00101
33.456,0.001007
33.457,0.001004
33.458,0.001134
33.459,0.001908
33.46,0.004173
33.461,0.008803
33.462,0.016551
33.463,0.028061
33.464,0.043866
33.465,0.064407
33.466,0.090029
33.467,0.120995
33.468,0.157493
33.469,0.199636
33.47,0.247474
33.471,0.301
33.472,0.360153
33.473,0.424821
33.474,0.494849
33.475,0.570034
33.476,0.650124
33.477,0.734829
33.478,0.823821
33.479,0.916747
33.48,1.013226
33.481,1.112861
33.482,1.215241
33.483,1.319946
33.484,1.426549
33.485,1.534621
33.486,1.643737
33.487,1.753474
33.488,1.863414
33.489,1.973154
33.49,2.082296
33.491,2.190461
33.492,2.297282
33.493,2.402408
33.494,2.505507
33.495,2.606266
33.496,2.704391
33.497,2.799607
33.498,2.891661
33.499,2.980321
33.5,3.065376
33.501,3.146635
33.502,3.223929
33.503,3.297111
33.504,3.366054
33.505,3.430649
33.506,3.490811
33.507,3.546472
33.508,3.597583
33.509,3.644113
33.51,3.686048
33.511,3.723392
33.512,3.756165
33.513,3.7844
33.514,3.808145
33.515,3.827463
33.516,3.842427
33.517,3.853124
33.518,3.859649
33.519,3.862109
33.52,3.86062
33.521,3.855305
33.522,3.846294
33.523,3.833725
33.524,3.817741
33.525,3.798488
33.526,3.776118
33.527,3.750786
33.528,3.72265
33.529,3.691868
33.53,3.6586
33.531,3.623008
33.532,3.585252
33.533,3.545493
33.534,3.503888
33.535,3.460596
33.536,3.41577
33.537,3.369565
33.538,3.322128
33.539,3.273607
33.54,3.224142
33.541,3.173874
33.542,3.122936
33.543,3.071457
33.544,3.019562
33.545,2.967373
33.546,2.915002
33.547,2.862561
33.548,2.810154
33.549,2.75788
33.55,2.705833
33.551,2.6541
33.552,2.602766
33.553,2.551906
33.554,2.501593
33.555,2.451894
33.556,2.40287
33.557,2.354576
33.558,2.307064
33.559,2.260379
33.56,2.214563
33.561,2.169652
33.562,2.125677
33.563,2.082666
33.564,2.040641
33.565,1.999622
33.566,1.959622
33.567,1.920655
33.568,1.882725
33.569,1.845839
33.57,1.809996
33.571,1.775194
33.572,1.741429
33.573,1.708691
33.574,1.676972
33.575,1.646257
33.576,1.616532
33.577,1.58778
33.578,1.559983
33.579,1.53312
33.58,1.507169
33.581,1.482107
33.582,1.45791
33.583,1.434554
33.584,1.412011
33.585,1.390255
33.586,1.36926
33.587,1.348997
33.588,1.329439
33.589,1.310557
33.59,1.292323
33.591,1.274709
33.592,1.257686
33.593,1.241227
33.594,1.225304
33.595,1.20989
33.596,1.194957
33.597,1.180479
33.598,1.166431
33.599,1.152786
33.6,1.139521
33.601,1.126612
33.602,1.114036
33.603,1.10177
33.604,1.089792
33.605,1.078083
33.606,1.066623
33.607,1.055392
33.608,1.044373
33.609,1.033549
33.61,1.022903
33.611,1.012421
33.612,1.002087
33.613,0.991889
33.614,0.981813
33.615,0.971849
33.616,0.961984
33.617,0.952209
33.618,0.942514
33.619,0.932891
33.62,0.923332
33.621,0.913831
33.622,0.90438
33.623,0.894975
33.624,0.88561
33.625,0.876281
33.626,0.866985
33.627,0.857719
33.628,0.848479
33.629,0.839265
33.63,0.830074
33.631,0.820906
33.632,0.81176
33.633,0.802635
33.634,0.793532
33.635,0.784451
33.636,0.775393
33.637,0.76636
33.638,0.757352
33.639,0.74837
33.64,0.739418
33.641,0.730496
33.642,0.721606
33.643,0.712752
33.644,0.703935
33.645,0.695158
33.646,0.686423
33.647,0.677733
33.648,0.669091
33.649,0.660499
33.65,0.65196
33.651,0.643476
33.652,0.635051
33.653,0.626686
33.654,0.618385
33.655,0.610149
33.656,0.601982
33.657,0.593884
33.658,0.585859
33.659,0.577908
33.66,0.570034
33.661,0.562238
33.662,0.554522
33.663,0.546887
33.664,0.539336
33.665,0.531869
33.666,0.524488
33.667,0.517194
33.668,0.509988
33.669,0.502872
33.67,0.495846
33.671,0.48891
33.672,0.482066
33.673,0.475314
33.674,0.468654
33.675,0.462086
33.676,0.455611
33.677,0.449228
33.678,0.442937
33.679,0.436739
33.68,0.430631
33.681,0.424616
33.682,0.41869
33.683,0.412855
33.684,0.407109
33.685,0.401451
33.686,0.395881
33.687,0.390398
33.688,0.385001
33.689,0.379689
33.69,0.374461
33.691,0.369316
33.692,0.364253
33.693,0.359271
33.694,0.354369
33.695,0.349544
33.696,0.344797
33.697,0.340125
33.698,0.335528
33.699,0.331003
33.7,0.32655
33.701,0.322167
33.702,0.317852
33.703,0.313605
33.704,0.309424
33.705,0.305307
33.706,0.301253
33.707,0.297262
33.708,0.293331
33.709,0.289459
33.71,0.285646
33.711,0.281889
33.712,0.278189
33.713,0.274543
33.714,0.27095
33.715,0.26741
33.716,0.26392
33.717,0.260481
33.718,0.25709
33.719,0.253746
33.72,0.250449
33.721,0.247197
33.722,0.24399
33.723,0.240826
33.724,0.237704
33.725,0.234624
33.726,0.231585
33.727,0.228585
33.728,0.225624
33.729,0.222701
33.73,0.219816
33.731,0.216968
33.732,0.214156
33.733,0.211379
33.734,0.208637
33.735,0.20593
33.736,0.203256
33.737,0.200614
33.738,0.198006
33.739,0.195428
33.74,0.192882
33.741,0.190367
33.742,0.187881
33.743,0.185426
33.744,0.182999
33.745,0.180602
33.746,0.178233
33.747,0.175893
33.748,0.173581
33.749,0.171297
33.75,0.16904
33.751,0.16681
33.752,0.164607
33.753,0.162431
33.754,0.160281
33.755,0.158158
33.756,0.15606
33.757,0.153987
33.758,0.151939
33.759,0.149916
33.76,0.147918
33.761,0.145944
33.762,0.143993
33.763,0.142067
33.764,0.140164
33.765,0.138284
33.766,0.136428
33.767,0.134594
33.768,0.132784
33.769,0.130996
33.77,0.129231
33.771,0.127488
33.772,0.125767
33.773,0.124069
33.774,0.122392
33.775,0.120737
33.776,0.119102
33.777,0.117489
33.778,0.115897
33.779,0.114326
33.78,0.112775
33.781,0.111245
33.782,0.109734
33.783,0.108244
33.784,0.106773
33.785,0.105321
33.786,0.103888
33.787,0.102474
33.788,0.101079
33.789,0.099703
33.79,0.098345
33.791,0.097006
33.792,0.095684
33.793,0.094381
33.794,0.093096
33.795,0.091828
33.796,0.090578
33.797,0.089344
33.798,0.088128
33.799,0.086929
33.8,0.085745
33.801,0.084578
33.802,0.083427
33.803,0.082292
33.804,0.081171
33.805,0.080067
33.806,0.078977
33.807,0.077902
33.808,0.076842
33.809,0.075797
33.81,0.074766
33.811,0.073749
33.812,0.072746
33.813,0.071757
33.814,0.070782
33.815,0.06982
33.816,0.068872
33.817,0.067936
33.818,0.067014
33.819,0.066105
33.82,0.065208
33.821,0.064324
33.822,0.063452
33.823,0.062592
33.824,0.061744
33.825,0.060907
33.826,0.060081
33.827,0.059267
33.828,0.058464
33.829,0.057672
33.83,0.056891
33.831,0.056121
33.832,0.055362
33.833,0.054613
33.834,0.053875
33.835,0.053148
33.836,0.05243
33.837,0.051722
33.838,0.051024
33.839,0.050336
33.84,0.049656
33.841,0.048987
33.842,0.048326
33.843,0.047674
33.844,0.047032
33.845,0.046398
33.846,0.045773
33.847,0.045156
33.848,0.044548
33.849,0.043948
33.85,0.043357
33.851,0.042774
33.852,0.0422
33.853,0.041633
33.854,0.041074
33.855,0.040523
33.856,0.03998
33.857,0.039444
33.858,0.038916
33.859,0.038395
33.86,0.037881
33.861,0.037374
33.862,0.036874
33.863,0.03638
33.864,0.035893
33.865,0.035413
33.866,0.03494
33.867,0.034473
33.868,0.034012
33.869,0.033558
33.87,0.03311
33.871,0.032668
33.872,0.032232
33.873,0.031802
33.874,0.031377
33.875,0.030958
33.876,0.030545
33.877,0.030137
33.878,0.029735
33.879,0.029338
33.88,0.028946
33.881,0.02856
33.882,0.028178
33.883,0.027802
33.884,0.027431
33.885,0.027064
33.886,0.026703
33.887,0.026347
33.888,0.025996
33.889,0.025651
33.89,0.02531
33.891,0.024975
33.892,0.024645
33.893,0.024321
33.894,0.024001
33.895,0.023686
33.896,0.023376
33.897,0.02307
33.898,0.02277
33.899,0.022473
33.9,0.022181
33.901,0.021893
33.902,0.021609
33.903,0.02133
33.904,0.021054
33.905,0.020782
33.906,0.020513
33.907,0.020249
33.908,0.019988
33.909,0.01973
33.91,0.019477
33.911,0.019227
33.912,0.01898
33.913,0.018737
33.914,0.018498
33.915,0.018261
33.916,0.018028
33.917,0.017799
33.918,0.017572
33.919,0.017348
33.92,0.017127
33.921,0.016908
33.922,0.016693
33.923,0.01648
33.924,0.016269
33.925,0.016062
33.926,0.015857
33.927,0.015654
33.928,0.015454
33.929,0.015257
33.93,0.015062
33.931,0.014869
33.932,0.014679
33.933,0.014492
33.934,0.014307
33.935,0.014125
33.936,0.013945
33.937,0.013767
33.938,0.013592
33.939,0.013419
33.94,0.013249
33.941,0.013081
33.942,0.012915
33.943,0.012752
33.944,0.012591
33.945,0.012432
33.946,0.012276
33.947,0.012122
33.948,0.01197
33.949,0.01182
33.95,0.011673
33.951,0.011528
33.952,0.011386
33.953,0.011246
33.954,0.011108
33.955,0.010972
33.956,0.010839
33.957,0.010708
33.958,0.010578
33.959,0.010451
33.96,0.010325
33.961,0.0102
33.962,0.010078
33.963,0.009957
33.964,0.009837
33.965,0.009719
33.966,0.009603
33.967,0.009488
33.968,0.009375
33.969,0.009264
33.97,0.009154
33.971,0.009045
33.972,0.008938
33.973,0.008833
33.974,0.008729
33.975,0.008626
33.976,0.008525
33.977,0.008425
33.978,0.008326
33.979,0.008229
33.98,0.008132
33.981,0.008037
33.982,0.007942
33.983,0.007849
33.984,0.007756
33.985,0.007664
33.986,0.007574
33.987,0.007484
33.988,0.007396
33.989,0.007309
33.99,0.007223
33.991,0.007138
33.992,0.007055
33.993,0.006974
33.994,0.006893
33.995,0.006814
33.996,0.006737
33.997,0.00666
33.998,0.006584
33.999,0.006509
34,0.006436
34.001,0.006363
34.002,0.00629
34.003,0.006219
34.004,0.006148
34.005,0.006079
34.006,0.006009
34.007,0.005941
34.008,0.005874
34.009,0.005807
34.01,0.005741
34.011,0.005676
34.012,0.005612
34.013,0.005549
34.014,0.005487
34.015,0.005426
34.016,0.005366
34.017,0.005308
34.018,0.00525
34.019,0.005193
34.02,0.005137
34.021,0.005082
34.022,0.005028
34.023,0.004974
34.024,0.004921
34.025,0.004869
34.026,0.004817
34.027,0.004767
34.028,0.004717
34.029,0.004668
34.03,0.004619
34.031,0.004572
34.032,0.004525
34.033,0.00448
34.034,0.004434
34.035,0.00439
34.036,0.004346
34.037,0.004303
34.038,0.00426
34.039,0.004218
34.04,0.004176
34.041,0.004134
34.042,0.004093
34.043,0.004052
34.044,0.004011
34.045,0.003971
34.046,0.003931
34.047,0.003891
34.048,0.003852
34.049,0.003813
34.05,0.003774
34.051,0.003736
34.052,0.003699
34.053,0.003662
34.054,0.003625
34.055,0.003589
34.056,0.003553
34.057,0.003518
34.058,0.003483
34.059,0.003449
34.06,0.003414
34.061,0.00338
34.062,0.003345
34.063,0.003311
34.064,0.003276
34.065,0.003242
34.066,0.003207
34.067,0.003173
34.068,0.003139
34.069,0.003105
34.07,0.003072
34.071,0.003039
34.072,0.003006
34.073,0.002974
34.074,0.002943
34.075,0.002911
34.076,0.002881
34.077,0.00285
34.078,0.00282
34.079,0.00279
34.08,0.002761
34.081,0.002733
34.082,0.002704
34.083,0.002677
34.084,0.002649
34.085,0.002622
34.086,0.002596
34.087,0.00257
34.088,0.002544
34.089,0.002519
34.09,0.002495
34.091,0.002472
34.092,0.002449
34.093,0.002427
34.094,0.002405
34.095,0.002385
34.096,0.002364
34.097,0.002344
34.098,0.002325
34.099,0.002305
34.1,0.002287
34.101,0.002268
34.102,0.002249
34.103,0.002231
34.104,0.002214
34.105,0.002196
34.106,0.002179
34.107,0.002162
34.108,0.002146
34.109,0.002129
34.11,0.002114
34.111,0.002098
34.112,0.002083
34.113,0.002068
34.114,0.002053
34.115,0.002039
34.116,0.002025
34.117,0.002011
34.118,0.001997
34.119,0.001983
34.12,0.00197
34.121,0.001956
34.122,0.001943
34.123,0.00193
34.124,0.001916
34.125,0.001903
34.126,0.00189
34.127,0.001877
34.128,0.001863
34.129,0.00185
34.13,0.001837
34.131,0.001824
34.132,0.001811
34.133,0.001799
34.134,0.001786
34.135,0.001774
34.136,0.001763
34.137,0.001752
34.138,0.001741
34.139,0.00173
34.14,0.001719
34.141,0.001709
34.142,0.001698
34.143,0.001688
34.144,0.001678
34.145,0.001667
34.146,0.001657
34.147,0.001648
34.148,0.001638
34.149,0.001629
34.15,0.001619
34.151,0.001611
34.152,0.001602
34.153,0.001593
34.154,0.001585
34.155,0.001576
34.156,0.001567
34.157,0.001558
34.158,0.001549
34.159,0.001539
34.16,0.00153
34.161,0.00152
34.162,0.00151
34.163,0.0015
34.164,0.001489
34.165,0.001479
34.166,0.001468
34.167,0.001457
34.168,0.001445
34.169,0.001434
34.17,0.001423
34.171,0.001413
34.172,0.001402
34.173,0.001392
34.174,0.001381
34.175,0.001371
34.176,0.001361
34.177,0.001352
34.178,0.001342
34.179,0.001333
34.18,0.001323
34.181,0.001314
34.182,0.001305
34.183,0.001295
34.184,0.001286
34.185,0.001277
34.186,0.001268
34.187,0.001259
34.188,0.001251
34.189,0.001242
34.19,0.001234
34.191,0.001226
34.192,0.001219
34.193,0.001212
34.194,0.001205
34.195,0.001198
34.196,0.001192
34.197,0.001185
34.198,0.001179
34.199,0.001172
34.2,0.001166
34.201,0.001159
34.202,0.001152
34.203,0.001145
34.204,0.001138
34.205,0.001131
34.206,0.001124
34.207,0.001116
34.208,0.001109
34.209,0.001102
34.21,0.001095
34.211,0.001087
34.212,0.00108
34.213,0.001073
34.214,0.001066
34.215,0.001058
34.216,0.001051
34.217,0.001044
34.218,0.001036
34.219,0.001028
34.22,0.001021
34.221,0.001013
34.222,0.001005
34.223,0.000998
34.224,0.000991
34.225,0.000985
34.226,0.000979
34.227,0.001103
34.228,0.00186
34.229,0.004089
34.23,0.008662
34.231,0.016335
34.232,0.027753
34.233,0.043454
34.234,0.063879
34.235,0.089377
34.236,0.120213
34.237,0.156574
34.238,0.198578
34.239,0.246277
34.24,0.299662
34.241,0.358675
34.242,0.423208
34.243,0.493108
34.244,0.568177
34.245,0.648172
34.246,0.732805
34.247,0.821755
34.248,0.91467
34.249,1.011173
34.25,1.11087
34.251,1.21335
34.252,1.318194
34.253,1.424975
34.254,1.533265
34.255,1.642636
34.256,1.752666
34.257,1.862935
34.258,1.973038
34.259,2.082577
34.26,2.191167
34.261,2.298442
34.262,2.404048
34.263,2.50765
34.264,2.608932
34.265,2.707597
34.266,2.80337
34.267,2.895994
34.268,2.985234
34.269,3.070877
34.27,3.152729
34.271,3.23062
34.272,3.3044
34.273,3.373938
34.274,3.439125
34.275,3.499874
34.276,3.556112
34.277,3.607791
34.278,3.654877
34.279,3.697355
34.28,3.735226
34.281,3.768509
34.282,3.797235
34.283,3.821453
34.284,3.841222
34.285,3.856617
34.286,3.867722
34.287,3.874632
34.288,3.877455
34.289,3.876304
34.29,3.871302
34.291,3.862581
34.292,3.850277
34.293,3.834532
34.294,3.815495
34.295,3.793316
34.296,3.768151
34.297,3.740156
34.298,3.709492
34.299,3.676319
34.3,3.640797
34.301,3.60309
34.302,3.563356
34.303,3.521756
34.304,3.478447
34.305,3.433586
34.306,3.387325
34.307,3.339816
34.308,3.291204
34.309,3.241633
34.31,3.191243
34.311,3.140168
34.312,3.088539
34.313,3.036481
34.314,2.984116
34.315,2.931559
34.316,2.878921
34.317,2.826307
34.318,2.773817
34.319,2.721545
34.32,2.669581
34.321,2.618009
34.322,2.566905
34.323,2.516344
34.324,2.466391
34.325,2.41711
34.326,2.368557
34.327,2.320784
34.328,2.273837
34.329,2.227757
34.33,2.182582
34.331,2.138344
34.332,2.09507
34.333,2.052784
34.334,2.011506
34.335,1.971249
34.336,1.932027
34.337,1.893846
34.338,1.856711
34.339,1.820623
34.34,1.78558
34.341,1.751576
34.342,1.718605
34.343,1.686656
34.344,1.655717
34.345,1.625772
34.346,1.596806
34.347,1.5688
34.348,1.541734
34.349,1.515586
34.35,1.490333
34.351,1.465952
34.352,1.442415
34.353,1.419699
34.354,1.397776
34.355,1.376618
34.356,1.356198
34.357,1.336488
34.358,1.317459
34.359,1.299083
34.36,1.281332
34.361,1.264177
34.362,1.247591
34.363,1.231544
34.364,1.216011
34.365,1.200964
34.366,1.186376
34.367,1.172222
34.368,1.158477
34.369,1.145115
34.37,1.132113
34.371,1.119449
34.372,1.107098
34.373,1.095041
34.374,1.083255
34.375,1.071722
34.376,1.060422
34.377,1.049338
34.378,1.038451
34.379,1.027746
34.38,1.017206
34.381,1.006818
34.382,0.996568
34.383,0.986442
34.384,0.97643
34.385,0.966519
34.386,0.9567
34.387,0.946962
34.388,0.937299
34.389,0.927701
34.39,0.918161
34.391,0.908674
34.392,0.899233
34.393,0.889834
34.394,0.880471
34.395,0.871143
34.396,0.861844
34.397,0.852573
34.398,0.843327
34.399,0.834105
34.4,0.824906
34.401,0.815729
34.402,0.806573
34.403,0.797439
34.404,0.788326
34.405,0.779237
34.406,0.770172
34.407,0.761131
34.408,0.752118
34.409,0.743133
34.41,0.734179
34.411,0.725257
34.412,0.716371
34.413,0.707521
34.414,0.698711
34.415,0.689943
34.416,0.681219
34.417,0.672543
34.418,0.663916
34.419,0.655342
34.42,0.646822
34.421,0.63836
34.422,0.629958
34.423,0.621619
34.424,0.613345
34.425,0.605138
34.426,0.597001
34.427,0.588936
34.428,0.580945
34.429,0.573031
34.43,0.565195
34.431,0.55744
34.432,0.549766
34.433,0.542176
34.434,0.534671
34.435,0.527252
34.436,0.519921
34.437,0.512677
34.438,0.505523
34.439,0.498459
34.44,0.491486
34.441,0.484604
34.442,0.477813
34.443,0.471116
34.444,0.464511
34.445,0.457998
34.446,0.451578
34.447,0.445251
34.448,0.439016
34.449,0.432873
34.45,0.426822
34.451,0.420862
34.452,0.414993
34.453,0.409213
34.454,0.403523
34.455,0.397921
34.456,0.392407
34.457,0.386979
34.458,0.381637
34.459,0.37638
34.46,0.371205
34.461,0.366113
34.462,0.361102
34.463,0.35617
34.464,0.351317
34.465,0.346541
34.466,0.341842
34.467,0.337218
34.468,0.332667
34.469,0.328188
34.47,0.32378
34.471,0.319441
34.472,0.315171
34.473,0.310967
34.474,0.306829
34.475,0.302754
34.476,0.298742
34.477,0.294791
34.478,0.2909
34.479,0.287067
34.48,0.283292
34.481,0.279572
34.482,0.275908
34.483,0.272297
34.484,0.268738
34.485,0.265231
34.486,0.261774
34.487,0.258367
34.488,0.255007
